record,subject_cluster,segment,trajectory,pli_amplitude,noise,comparison,output_snr_difference_db,frequency_mae_difference_hz,tracker_call_difference,grid_evaluation_difference
115,subject_115,0,F1,0.5,none,A3_minus_A2,0.0,0.0,-66,-2112
115,subject_115,0,F1,0.5,none,A3_minus_B4,0.0,0.0,-15,-480
115,subject_115,0,F1,0.5,20dB,A3_minus_A2,0.0,0.0,-67,-2144
115,subject_115,0,F1,0.5,20dB,A3_minus_B4,0.0,0.0,-5,-160
115,subject_115,0,F2,0.2,none,A3_minus_A2,0.0001942011186848447,-0.0006232261657714844,-68,-2176
115,subject_115,0,F2,0.2,none,A3_minus_B4,0.0007405269089524324,-0.0030816078186035323,-21,-672
115,subject_115,0,F2,0.2,20dB,A3_minus_A2,-0.00011462943858475683,0.001752829551696783,-80,-2560
115,subject_115,0,F2,0.2,20dB,A3_minus_B4,0.0016712979241546577,0.0024282693862915095,-16,-512
115,subject_115,0,F2,0.5,none,A3_minus_A2,-6.601800385830359e-05,1.2111663818370477e-05,-68,-2176
115,subject_115,0,F2,0.5,none,A3_minus_B4,-4.593107471784208e-05,-0.0006199121475219671,-17,-544
115,subject_115,0,F2,0.5,20dB,A3_minus_A2,-2.0379787830648866e-06,2.1839141845697574e-05,-76,-2432
115,subject_115,0,F2,0.5,20dB,A3_minus_B4,-2.0379787830648866e-06,2.1839141845697574e-05,-10,-320
115,subject_115,0,F3,0.2,none,A3_minus_A2,-0.010389653247667496,0.005758690834045413,-41,-1312
115,subject_115,0,F3,0.2,none,A3_minus_B4,0.030675915044184876,-0.017351007461547843,4,128
115,subject_115,0,F3,0.2,20dB,A3_minus_A2,-0.008323681518261239,0.008909344673156738,-48,-1536
115,subject_115,0,F3,0.2,20dB,A3_minus_B4,0.022582994036747905,-0.013387370109558108,-9,-288
115,subject_115,0,F3,0.5,none,A3_minus_A2,-0.0034542762566847074,0.0005597352981567411,-13,-416
115,subject_115,0,F3,0.5,none,A3_minus_B4,0.0009590462521860132,-0.0003777265548706027,-6,-192
115,subject_115,0,F3,0.5,20dB,A3_minus_A2,-0.01309519350666477,0.003929686546325681,-33,-1056
115,subject_115,0,F3,0.5,20dB,A3_minus_B4,0.028029080985866983,-0.003955721855163574,-16,-512
115,subject_115,0,F4,0.2,none,A3_minus_A2,-0.0029861147962790824,0.0020455867928130533,-11,-352
115,subject_115,0,F4,0.2,none,A3_minus_B4,-0.0011104061187658942,-0.0007148235160248373,-5,-160
115,subject_115,0,F4,0.2,20dB,A3_minus_A2,-0.012434520952727013,0.007861311169829549,-22,-704
115,subject_115,0,F4,0.2,20dB,A3_minus_B4,-0.003227808295914514,0.0026025840961600988,-13,-416
115,subject_115,0,F4,0.5,none,A3_minus_A2,0.0,0.0,0,0
115,subject_115,0,F4,0.5,none,A3_minus_B4,0.0,0.0,0,0
115,subject_115,0,F4,0.5,20dB,A3_minus_A2,0.0,0.0,0,0
115,subject_115,0,F4,0.5,20dB,A3_minus_B4,0.0,0.0,0,0
115,subject_115,0,F5,0.2,none,A3_minus_A2,0.00016900509056227975,0.0052497959136955374,-58,-1856
115,subject_115,0,F5,0.2,none,A3_minus_B4,0.0072377893003618965,0.0013099956512432273,-6,-192
115,subject_115,0,F5,0.2,20dB,A3_minus_A2,0.0005980587645062485,0.005430917739867529,-65,-2080
115,subject_115,0,F5,0.2,20dB,A3_minus_B4,0.01163933717277743,-0.005537028312681075,-5,-160
115,subject_115,0,F5,0.5,none,A3_minus_A2,-0.0026761321574451102,0.00013977527618412589,-18,-576
115,subject_115,0,F5,0.5,none,A3_minus_B4,-0.002366820218680843,3.1137466431074845e-06,-9,-288
115,subject_115,0,F5,0.5,20dB,A3_minus_A2,-0.0019255930587913639,0.0017186546325689278,-42,-1344
115,subject_115,0,F5,0.5,20dB,A3_minus_B4,-0.004313284747796686,0.00025184631347627967,-15,-480
115,subject_115,1,F0,0.2,none,A3_minus_A2,0.0007892448056061596,-0.00242321491241455,-81,-2592
115,subject_115,1,F0,0.2,none,A3_minus_B4,0.0011705371819452637,-0.005232954025268554,-26,-832
115,subject_115,1,F0,0.2,20dB,A3_minus_A2,0.00025912107704861853,-0.00041999816894531215,-93,-2976
115,subject_115,1,F0,0.2,20dB,A3_minus_B4,0.003546505355000562,-0.009171128273010254,-8,-256
115,subject_115,1,F0,0.5,none,A3_minus_A2,0.0,0.0,-79,-2528
115,subject_115,1,F0,0.5,none,A3_minus_B4,0.0,0.0,-16,-512
115,subject_115,1,F0,0.5,20dB,A3_minus_A2,0.0,0.0,-82,-2624
115,subject_115,1,F0,0.5,20dB,A3_minus_B4,0.0,0.0,6,192
115,subject_115,1,F1,0.2,none,A3_minus_A2,-8.852755950172764e-05,-0.000780940055847168,-70,-2240
115,subject_115,1,F1,0.2,none,A3_minus_B4,0.0015239156026254363,-0.0015484333038330023,-5,-160
115,subject_115,1,F1,0.2,20dB,A3_minus_A2,0.001498871382294098,0.0051115036010742215,-84,-2688
115,subject_115,1,F1,0.2,20dB,A3_minus_B4,0.0029998397727055703,-0.004349660873413083,5,160
115,subject_115,1,F1,0.5,none,A3_minus_A2,0.0,0.0,-71,-2272
115,subject_115,1,F1,0.5,none,A3_minus_B4,0.0,0.0,-6,-192
115,subject_115,1,F1,0.5,20dB,A3_minus_A2,0.0,0.0,-77,-2464
115,subject_115,1,F1,0.5,20dB,A3_minus_B4,0.0,0.0,-12,-384
115,subject_115,1,F2,0.2,none,A3_minus_A2,-9.46904398269055e-06,0.00011668205261231024,-69,-2208
115,subject_115,1,F2,0.2,none,A3_minus_B4,-8.93700719473145e-06,0.00010273456573486883,-1,-32
115,subject_115,1,F2,0.2,20dB,A3_minus_A2,0.0009592434957710338,0.0009770870208740123,-86,-2752
115,subject_115,1,F2,0.2,20dB,A3_minus_B4,0.0011448314126578651,0.0016878366470336748,-13,-416
115,subject_115,1,F2,0.5,none,A3_minus_A2,-2.4378094565236097e-07,9.5367431640625e-06,-61,-1952
115,subject_115,1,F2,0.5,none,A3_minus_B4,-2.4378094565236097e-07,9.5367431640625e-06,4,128
115,subject_115,1,F2,0.5,20dB,A3_minus_A2,-4.7187589924391204e-06,4.796981811522327e-05,-85,-2720
115,subject_115,1,F2,0.5,20dB,A3_minus_B4,-4.7985789137783286e-06,4.65393066406139e-05,-1,-32
115,subject_115,1,F3,0.2,none,A3_minus_A2,-0.014881682328194756,0.008672615051269539,-53,-1696
115,subject_115,1,F3,0.2,none,A3_minus_B4,0.0026375992257356984,-0.0015232839584350538,-23,-736
115,subject_115,1,F3,0.2,20dB,A3_minus_A2,-0.012437672198295502,0.014474463462829587,-70,-2240
115,subject_115,1,F3,0.2,20dB,A3_minus_B4,0.018483363148940057,-0.012499165534973142,-16,-512
115,subject_115,1,F3,0.5,none,A3_minus_A2,0.0,0.0,-13,-416
115,subject_115,1,F3,0.5,none,A3_minus_B4,0.0,0.0,-1,-32
115,subject_115,1,F3,0.5,20dB,A3_minus_A2,-0.014198551069320331,0.004225087165832517,-35,-1120
115,subject_115,1,F3,0.5,20dB,A3_minus_B4,-0.008387139875175365,0.002564454078674311,-18,-576
115,subject_115,1,F4,0.2,none,A3_minus_A2,-0.007548217496001541,0.003444886207580572,-13,-416
115,subject_115,1,F4,0.2,none,A3_minus_B4,-0.007559422466322019,0.0034500837326049694,-12,-384
115,subject_115,1,F4,0.2,20dB,A3_minus_A2,-0.010450463195047277,0.005619587976660567,-16,-512
115,subject_115,1,F4,0.2,20dB,A3_minus_B4,-0.005035998212333581,0.003049303464741304,-6,-192
115,subject_115,1,F4,0.5,none,A3_minus_A2,0.0,0.0,0,0
115,subject_115,1,F4,0.5,none,A3_minus_B4,0.0,0.0,0,0
115,subject_115,1,F4,0.5,20dB,A3_minus_A2,-0.004202998963870996,0.0009274244308471735,-4,-128
115,subject_115,1,F4,0.5,20dB,A3_minus_B4,-0.0042085891862715386,0.0009324312210083063,-3,-96
115,subject_115,1,F5,0.2,none,A3_minus_A2,-0.003571996062301963,0.006267991065978681,-73,-2336
115,subject_115,1,F5,0.2,none,A3_minus_B4,0.00860714250695338,-0.006608734130859509,-40,-1280
115,subject_115,1,F5,0.2,20dB,A3_minus_A2,-0.008662904625303725,0.005187067985533214,-84,-2688
115,subject_115,1,F5,0.2,20dB,A3_minus_B4,0.0017873580300307168,-0.006806149482726898,4,128
115,subject_115,1,F5,0.5,none,A3_minus_A2,-0.005377092098468594,0.0012565851211540635,-18,-576
115,subject_115,1,F5,0.5,none,A3_minus_B4,0.0011936482084298206,0.0004269123077410425,-3,-96
115,subject_115,1,F5,0.5,20dB,A3_minus_A2,-0.005917417548051418,0.0026733160018920926,-29,-928
115,subject_115,1,F5,0.5,20dB,A3_minus_B4,0.013008558910794221,-0.002993631362915042,-5,-160
115,subject_115,2,F0,0.2,none,A3_minus_A2,-2.7446341022141496e-07,6.327629089355503e-05,-70,-2240
115,subject_115,2,F0,0.2,none,A3_minus_B4,-0.0004600819586322302,-0.0007309675216674808,19,608
115,subject_115,2,F0,0.2,20dB,A3_minus_A2,-0.000564274466171355,-0.00127410888671875,-84,-2688
115,subject_115,2,F0,0.2,20dB,A3_minus_B4,-0.00027563712871447876,0.0024843931198120107,12,384
115,subject_115,2,F0,0.5,none,A3_minus_A2,0.0,0.0,-70,-2240
115,subject_115,2,F0,0.5,none,A3_minus_B4,0.0,0.0,18,576
115,subject_115,2,F0,0.5,20dB,A3_minus_A2,-1.615347500205644e-08,4.768371582048597e-08,-92,-2944
115,subject_115,2,F0,0.5,20dB,A3_minus_B4,-1.615347500205644e-08,4.768371582048597e-08,3,96
115,subject_115,2,F1,0.2,none,A3_minus_A2,3.7233758771293424e-05,-7.240772247313343e-05,-66,-2112
115,subject_115,2,F1,0.2,none,A3_minus_B4,-0.000554206612100927,-0.005680751800537107,13,416
115,subject_115,2,F1,0.2,20dB,A3_minus_A2,-0.0025420509946911807,-0.001419663429260254,-96,-3072
115,subject_115,2,F1,0.2,20dB,A3_minus_B4,0.005880508359659586,-0.00131902694702149,8,256
115,subject_115,2,F1,0.5,none,A3_minus_A2,0.0,0.0,-59,-1888
115,subject_115,2,F1,0.5,none,A3_minus_B4,0.0,0.0,19,608
115,subject_115,2,F1,0.5,20dB,A3_minus_A2,-2.3269847664764143e-05,0.00019626617431640903,-77,-2464
115,subject_115,2,F1,0.5,20dB,A3_minus_B4,0.000250341164557355,-0.0006250381469726507,10,320
115,subject_115,2,F2,0.2,none,A3_minus_A2,1.4403646170890738e-05,0.0002576589584350475,-65,-2080
115,subject_115,2,F2,0.2,none,A3_minus_B4,-0.00024577429721794886,-0.0007104635238647516,5,160
115,subject_115,2,F2,0.2,20dB,A3_minus_A2,0.00927340170059665,0.0012037992477416937,-93,-2976
115,subject_115,2,F2,0.2,20dB,A3_minus_B4,0.003469790364494685,-0.0001380681991577093,8,256
115,subject_115,2,F2,0.5,none,A3_minus_A2,-1.690429574097152e-06,3.8671493530262335e-05,-65,-2080
115,subject_115,2,F2,0.5,none,A3_minus_B4,-6.733235588285424e-05,-0.00010771751403809704,11,352
115,subject_115,2,F2,0.5,20dB,A3_minus_A2,0.0,0.0,-81,-2592
115,subject_115,2,F2,0.5,20dB,A3_minus_B4,0.0,0.0,16,512
115,subject_115,2,F3,0.2,none,A3_minus_A2,-0.03454749538854429,0.013608741760253909,-52,-1664
115,subject_115,2,F3,0.2,none,A3_minus_B4,0.0002520114632886816,0.001274490356445307,-20,-640
115,subject_115,2,F3,0.2,20dB,A3_minus_A2,-0.011559499235657356,0.01218313289495443,-61,-1952
115,subject_115,2,F3,0.2,20dB,A3_minus_B4,0.03902251981301319,-0.018012007943668626,-1,-32
115,subject_115,2,F3,0.5,none,A3_minus_A2,-0.0070894647593622295,0.001406168937683111,-10,-320
115,subject_115,2,F3,0.5,none,A3_minus_B4,0.005361484079593026,-0.0007812499999999972,4,128
115,subject_115,2,F3,0.5,20dB,A3_minus_A2,-0.011998744842626863,0.003941869735717765,-28,-896
115,subject_115,2,F3,0.5,20dB,A3_minus_B4,0.009984205151024383,-0.0010034322738647489,-9,-288
115,subject_115,2,F4,0.2,none,A3_minus_A2,-0.007990146259295727,0.0030694723129272294,-14,-448
115,subject_115,2,F4,0.2,none,A3_minus_B4,-0.006721216814931097,0.002548599243164057,-9,-288
115,subject_115,2,F4,0.2,20dB,A3_minus_A2,-0.018160151754955223,0.007061017792836549,-22,-704
115,subject_115,2,F4,0.2,20dB,A3_minus_B4,0.01587926694673847,-0.0048250438034892484,0,0
115,subject_115,2,F4,0.5,none,A3_minus_A2,0.0,0.0,0,0
115,subject_115,2,F4,0.5,none,A3_minus_B4,0.0,0.0,0,0
115,subject_115,2,F4,0.5,20dB,A3_minus_A2,0.0,0.0,0,0
115,subject_115,2,F4,0.5,20dB,A3_minus_B4,0.0,0.0,0,0
115,subject_115,2,F5,0.2,none,A3_minus_A2,-0.01237613658393144,0.0016821146011352511,-59,-1888
115,subject_115,2,F5,0.2,none,A3_minus_B4,0.0005741980346307685,9.75370407104506e-05,-9,-288
115,subject_115,2,F5,0.2,20dB,A3_minus_A2,-0.004086725152777859,0.0017920446395869732,-81,-2592
115,subject_115,2,F5,0.2,20dB,A3_minus_B4,0.006770182503441191,-0.010047721862792944,7,224
115,subject_115,2,F5,0.5,none,A3_minus_A2,-0.013634259334200038,0.0012112474441527965,-53,-1696
115,subject_115,2,F5,0.5,none,A3_minus_B4,-0.017394351461383906,0.0022397518157960747,-21,-672
115,subject_115,2,F5,0.5,20dB,A3_minus_A2,-0.017235444555010915,0.005902957916259763,-57,-1824
115,subject_115,2,F5,0.5,20dB,A3_minus_B4,-0.007681803241705865,0.0022779178619373383,24,768
116,subject_116,0,F0,0.2,none,A3_minus_A2,0.0006147056456597966,0.00041916370391845495,-93,-2976
116,subject_116,0,F0,0.2,none,A3_minus_B4,0.0010063315137358586,0.0006857395172119134,-5,-160
116,subject_116,0,F0,0.2,20dB,A3_minus_A2,0.0013087283663466565,-0.0012688636779785156,-92,-2944
116,subject_116,0,F0,0.2,20dB,A3_minus_B4,0.0019137759138807553,-0.0021867275238037116,9,288
116,subject_116,0,F0,0.5,none,A3_minus_A2,0.0,0.0,-93,-2976
116,subject_116,0,F0,0.5,none,A3_minus_B4,0.0,0.0,-5,-160
116,subject_116,0,F0,0.5,20dB,A3_minus_A2,0.0,0.0,-99,-3168
116,subject_116,0,F0,0.5,20dB,A3_minus_B4,0.0,0.0,-8,-256
116,subject_116,0,F1,0.2,none,A3_minus_A2,-0.0009388627768167623,0.002969598770141607,-72,-2304
116,subject_116,0,F1,0.2,none,A3_minus_B4,-0.01253944741770141,0.000721883773803722,-17,-544
116,subject_116,0,F1,0.2,20dB,A3_minus_A2,-0.001171778824758718,0.0003414630889892606,-84,-2688
116,subject_116,0,F1,0.2,20dB,A3_minus_B4,-0.009720093034221833,-0.007090973854064944,-2,-64
116,subject_116,0,F1,0.5,none,A3_minus_A2,0.0,0.0,-68,-2176
116,subject_116,0,F1,0.5,none,A3_minus_B4,0.0,0.0,-30,-960
116,subject_116,0,F1,0.5,20dB,A3_minus_A2,-6.839336147912434e-05,-0.0002922058105468833,-78,-2496
116,subject_116,0,F1,0.5,20dB,A3_minus_B4,-9.871932358329616e-05,-0.0003705978393554743,-16,-512
116,subject_116,0,F2,0.2,none,A3_minus_A2,-0.0035228836423613075,0.003382444381713867,-71,-2272
116,subject_116,0,F2,0.2,none,A3_minus_B4,-0.001802358159757489,-0.0015846490859985352,-23,-736
116,subject_116,0,F2,0.2,20dB,A3_minus_A2,0.0002037652385844524,-0.0015467643737792913,-84,-2688
116,subject_116,0,F2,0.2,20dB,A3_minus_B4,0.0029560550399825303,-0.008410668373107916,-7,-224
116,subject_116,0,F2,0.5,none,A3_minus_A2,-8.929282404679384e-05,0.000618886947631847,-70,-2240
116,subject_116,0,F2,0.5,none,A3_minus_B4,-8.929282404679384e-05,0.000618886947631847,-26,-832
116,subject_116,0,F2,0.5,20dB,A3_minus_A2,-8.205738885358471e-05,0.0006150960922241266,-82,-2624
116,subject_116,0,F2,0.5,20dB,A3_minus_B4,0.0025273825218086188,-0.0022109270095825306,7,224
116,subject_116,0,F3,0.2,none,A3_minus_A2,-0.04557096298003671,0.022645487430195427,-84,-2688
116,subject_116,0,F3,0.2,none,A3_minus_B4,0.04685822178710097,-0.011868129131694216,-25,-800
116,subject_116,0,F3,0.2,20dB,A3_minus_A2,-0.03473214479183895,0.03095319271087646,-89,-2848
116,subject_116,0,F3,0.2,20dB,A3_minus_B4,0.03462826946736541,-0.02382361888885498,-2,-64
116,subject_116,0,F3,0.5,none,A3_minus_A2,-0.052875526340361745,0.008591771125793457,-43,-1376
116,subject_116,0,F3,0.5,none,A3_minus_B4,0.036525145937204684,-0.006524085998535156,-3,-96
116,subject_116,0,F3,0.5,20dB,A3_minus_A2,-0.03489623944867404,0.009423947334289542,-49,-1568
116,subject_116,0,F3,0.5,20dB,A3_minus_B4,0.023033149075283532,-0.005317378044128421,-2,-64
116,subject_116,0,F4,0.2,none,A3_minus_A2,-0.02876678849879255,0.006825727705400436,-20,-640
116,subject_116,0,F4,0.2,none,A3_minus_B4,0.043238218274961326,-0.006670584285793729,0,0
116,subject_116,0,F4,0.2,20dB,A3_minus_A2,-0.03446765856740086,0.012621507485905376,-43,-1376
116,subject_116,0,F4,0.2,20dB,A3_minus_B4,0.05276754852346244,-0.010559043826332826,-6,-192
116,subject_116,0,F4,0.5,none,A3_minus_A2,-0.012966176557245745,0.001361846923828125,-7,-224
116,subject_116,0,F4,0.5,none,A3_minus_B4,-0.012966176557245745,0.001361846923828125,-7,-224
116,subject_116,0,F4,0.5,20dB,A3_minus_A2,-0.0010563870186963698,0.00010402202606202282,-4,-128
116,subject_116,0,F4,0.5,20dB,A3_minus_B4,-0.0010563870186963698,0.00010402202606202282,-4,-128
116,subject_116,0,F5,0.2,none,A3_minus_A2,-0.014797250618673985,0.004951825141908714,-91,-2912
116,subject_116,0,F5,0.2,none,A3_minus_B4,0.04879775086444482,-0.018675203323361173,9,288
116,subject_116,0,F5,0.2,20dB,A3_minus_A2,-0.02448005544186671,0.016690473556515602,-85,-2720
116,subject_116,0,F5,0.2,20dB,A3_minus_B4,-0.00823184051362702,0.003665280342102409,-1,-32
116,subject_116,0,F5,0.5,none,A3_minus_A2,-0.029081409183827844,0.004294543266296108,-65,-2080
116,subject_116,0,F5,0.5,none,A3_minus_B4,0.049027579100862084,-0.006151170730590044,-1,-32
116,subject_116,0,F5,0.5,20dB,A3_minus_A2,-0.04301864732451577,0.009110374450682454,-64,-2048
116,subject_116,0,F5,0.5,20dB,A3_minus_B4,0.03645755548151186,-0.004903120994568161,-8,-256
116,subject_116,1,F0,0.2,none,A3_minus_A2,-0.003079043129961434,0.005837917327880859,-103,-3296
116,subject_116,1,F0,0.2,none,A3_minus_B4,-0.004092272952096465,0.009449505805969238,17,544
116,subject_116,1,F0,0.2,20dB,A3_minus_A2,-0.0007183534449843876,0.0006067991256713864,-116,-3712
116,subject_116,1,F0,0.2,20dB,A3_minus_B4,-0.0019259540293070643,-0.0010389089584350586,7,224
116,subject_116,1,F0,0.5,none,A3_minus_A2,4.020424562156677e-07,4.768371582048597e-08,-105,-3360
116,subject_116,1,F0,0.5,none,A3_minus_B4,4.020424562156677e-07,4.768371582048597e-08,15,480
116,subject_116,1,F0,0.5,20dB,A3_minus_A2,-0.005216147188848552,0.0034667968750000007,-114,-3648
116,subject_116,1,F0,0.5,20dB,A3_minus_B4,-0.0058300058482014805,0.004716730117797852,11,352
116,subject_116,1,F1,0.2,none,A3_minus_A2,-0.0036266268516023104,0.005957484245300293,-99,-3168
116,subject_116,1,F1,0.2,none,A3_minus_B4,0.012978429508276434,0.006022858619689944,7,224
116,subject_116,1,F1,0.2,20dB,A3_minus_A2,-0.008326052543154105,0.0002226352691650363,-87,-2784
116,subject_116,1,F1,0.2,20dB,A3_minus_B4,-0.0018612228973360345,0.0019360303878784152,13,416
116,subject_116,1,F1,0.5,none,A3_minus_A2,0.0,0.0,-86,-2752
116,subject_116,1,F1,0.5,none,A3_minus_B4,0.0,0.0,18,576
116,subject_116,1,F1,0.5,20dB,A3_minus_A2,0.0,0.0,-87,-2784
116,subject_116,1,F1,0.5,20dB,A3_minus_B4,0.0,0.0,16,512
116,subject_116,1,F2,0.2,none,A3_minus_A2,-0.024755438779909156,-0.0005718469619750977,-93,-2976
116,subject_116,1,F2,0.2,none,A3_minus_B4,0.01031975677479835,-0.000570964813232433,10,320
116,subject_116,1,F2,0.2,20dB,A3_minus_A2,-0.001315762997922576,0.000140976905822765,-94,-3008
116,subject_116,1,F2,0.2,20dB,A3_minus_B4,-0.005377469801157275,0.002956390380859375,9,288
116,subject_116,1,F2,0.5,none,A3_minus_A2,3.259197518090673e-06,4.72068786622204e-06,-96,-3072
116,subject_116,1,F2,0.5,none,A3_minus_B4,3.1722940150302747e-06,4.196166992181949e-06,3,96
116,subject_116,1,F2,0.5,20dB,A3_minus_A2,8.755992570286253e-05,-0.00010893344879150946,-89,-2848
116,subject_116,1,F2,0.5,20dB,A3_minus_B4,-7.692367148059986e-05,0.0005062580108642634,19,608
116,subject_116,1,F3,0.2,none,A3_minus_A2,-0.02799599888503579,0.013466282466984447,-80,-2560
116,subject_116,1,F3,0.2,none,A3_minus_B4,0.09827579112932483,-0.036506871601008725,2,64
116,subject_116,1,F3,0.2,20dB,A3_minus_A2,-0.035966081438825626,0.027716827392578122,-101,-3232
116,subject_116,1,F3,0.2,20dB,A3_minus_B4,0.043372191305202534,-0.02664773464202881,-3,-96
116,subject_116,1,F3,0.5,none,A3_minus_A2,-0.04300533508160598,0.0069177389144897405,-48,-1536
116,subject_116,1,F3,0.5,none,A3_minus_B4,0.06895150716814413,-0.006966495513916024,-4,-128
116,subject_116,1,F3,0.5,20dB,A3_minus_A2,-0.03277722840824637,0.008443164825439456,-50,-1600
116,subject_116,1,F3,0.5,20dB,A3_minus_B4,0.05598879860549921,-0.008952903747558597,-1,-32
116,subject_116,1,F4,0.2,none,A3_minus_A2,-0.09852164430249388,0.017106008529663097,-27,-864
116,subject_116,1,F4,0.2,none,A3_minus_B4,0.14123386130576066,-0.018526077270507757,10,320
116,subject_116,1,F4,0.2,20dB,A3_minus_A2,-0.06296391922942846,0.02333139041667673,-44,-1408
116,subject_116,1,F4,0.2,20dB,A3_minus_B4,0.020372081237248096,-0.0048983468651225825,-8,-256
116,subject_116,1,F4,0.5,none,A3_minus_A2,-0.018109980164748407,0.0017569780349731556,-5,-160
116,subject_116,1,F4,0.5,none,A3_minus_B4,0.01222250759780863,-0.0010477781295776256,1,32
116,subject_116,1,F4,0.5,20dB,A3_minus_A2,-0.048419733969360834,0.005017518997192383,-12,-384
116,subject_116,1,F4,0.5,20dB,A3_minus_B4,-0.010798812276526348,0.0006515979766845703,-5,-160
116,subject_116,1,F5,0.2,none,A3_minus_A2,-0.01237956354286851,0.009529252052306536,-93,-2976
116,subject_116,1,F5,0.2,none,A3_minus_B4,0.0033727400077623315,-0.005899906158448501,8,256
116,subject_116,1,F5,0.2,20dB,A3_minus_A2,-0.005597250688634148,0.008959741592408935,-99,-3168
116,subject_116,1,F5,0.2,20dB,A3_minus_B4,0.01224234719382622,-0.02367611885070478,18,576
116,subject_116,1,F5,0.5,none,A3_minus_A2,-0.032313593854564004,0.006288399696349242,-55,-1760
116,subject_116,1,F5,0.5,none,A3_minus_B4,0.0306150016937643,-0.008456382751464986,12,384
116,subject_116,1,F5,0.5,20dB,A3_minus_A2,-0.00780023863394419,0.0018304014205933056,-73,-2336
116,subject_116,1,F5,0.5,20dB,A3_minus_B4,0.051133833230922576,-0.01109501838684003,6,192
116,subject_116,2,F0,0.2,none,A3_minus_A2,-0.001083146450930883,-0.00208461284637451,-95,-3040
116,subject_116,2,F0,0.2,none,A3_minus_B4,-0.022339750132687186,0.009607338905334474,9,288
116,subject_116,2,F0,0.2,20dB,A3_minus_A2,0.0009380661330560258,0.0011042356491088867,-101,-3232
116,subject_116,2,F0,0.2,20dB,A3_minus_B4,-0.025790377662225694,0.016920518875122068,19,608
116,subject_116,2,F0,0.5,none,A3_minus_A2,0.0,0.0,-84,-2688
116,subject_116,2,F0,0.5,none,A3_minus_B4,0.0,0.0,6,192
116,subject_116,2,F0,0.5,20dB,A3_minus_A2,0.0005928537225354802,0.003704833984375,-103,-3296
116,subject_116,2,F0,0.5,20dB,A3_minus_B4,-0.00014368577597423382,0.004329776763916016,5,160
116,subject_116,2,F1,0.2,none,A3_minus_A2,-0.01319366621530449,0.0008342981338500949,-72,-2304
116,subject_116,2,F1,0.2,none,A3_minus_B4,-0.01076611132207006,0.006702351570129383,5,160
116,subject_116,2,F1,0.2,20dB,A3_minus_A2,-0.00035350503184261584,-0.0016215324401855358,-90,-2880
116,subject_116,2,F1,0.2,20dB,A3_minus_B4,0.0006597253944100601,0.0011943101882934681,3,96
116,subject_116,2,F1,0.5,none,A3_minus_A2,-0.0008366375361728018,0.0030859470367431696,-74,-2368
116,subject_116,2,F1,0.5,none,A3_minus_B4,-0.0009218200309710767,0.003398418426513672,3,96
116,subject_116,2,F1,0.5,20dB,A3_minus_A2,-0.001984755885494849,0.0018498897552490234,-87,-2784
116,subject_116,2,F1,0.5,20dB,A3_minus_B4,0.0030909664330405207,-0.0018382072448730469,10,320
116,subject_116,2,F2,0.2,none,A3_minus_A2,-0.0052801714964108015,-0.0012416601181030607,-70,-2240
116,subject_116,2,F2,0.2,none,A3_minus_B4,-0.01240481405659466,0.00365567207336423,1,32
116,subject_116,2,F2,0.2,20dB,A3_minus_A2,0.002737548424684988,-0.002978634834289562,-76,-2432
116,subject_116,2,F2,0.2,20dB,A3_minus_B4,0.00016003059775293593,0.0032423734664916992,14,448
116,subject_116,2,F2,0.5,none,A3_minus_A2,5.1642292367759524e-05,2.0837783813482114e-05,-72,-2304
116,subject_116,2,F2,0.5,none,A3_minus_B4,-0.00016390006031485882,0.000946092605590837,-2,-64
116,subject_116,2,F2,0.5,20dB,A3_minus_A2,0.0022628134997386695,-0.0005663871765136941,-81,-2592
116,subject_116,2,F2,0.5,20dB,A3_minus_B4,0.0031765129779692813,0.0005101442337036022,21,672
116,subject_116,2,F3,0.2,none,A3_minus_A2,-0.018347457714792625,0.013252045854287742,-60,-1920
116,subject_116,2,F3,0.2,none,A3_minus_B4,0.0580401785392759,-0.015499361382064897,4,128
116,subject_116,2,F3,0.2,20dB,A3_minus_A2,-0.022556455070766646,0.022887450150955446,-82,-2624
116,subject_116,2,F3,0.2,20dB,A3_minus_B4,0.028059490721190627,-0.00947341274774001,-11,-352
116,subject_116,2,F3,0.5,none,A3_minus_A2,-0.009845370980389845,0.001707267761230466,-24,-768
116,subject_116,2,F3,0.5,none,A3_minus_B4,-0.006720600552633016,0.0010823249816894615,-13,-416
116,subject_116,2,F3,0.5,20dB,A3_minus_A2,-0.003703542607603083,0.0010822055100957462,-27,-864
116,subject_116,2,F3,0.5,20dB,A3_minus_B4,0.006540956635248563,-0.0012667894363403431,-6,-192
116,subject_116,2,F4,0.2,none,A3_minus_A2,-0.012897196624333418,0.0021305566159043887,-21,-672
116,subject_116,2,F4,0.2,none,A3_minus_B4,-0.037488068443892075,0.006000621850242915,1,32
116,subject_116,2,F4,0.2,20dB,A3_minus_A2,-0.038185225859248106,0.010957261665424184,-36,-1152
116,subject_116,2,F4,0.2,20dB,A3_minus_B4,-0.0401477375356869,0.012617020489462172,-15,-480
116,subject_116,2,F4,0.5,none,A3_minus_A2,0.0,0.0,0,0
116,subject_116,2,F4,0.5,none,A3_minus_B4,0.0,0.0,0,0
116,subject_116,2,F4,0.5,20dB,A3_minus_A2,0.0,0.0,0,0
116,subject_116,2,F4,0.5,20dB,A3_minus_B4,0.0,0.0,0,0
